source,target,weight
department,public_health,1
I_think,we,4
old,bout,1
date,exam,1
see,she,5
please,share,3
auction,bid,2
when,why,1
word,someone,1
common,genital,6
do,think,24
hand,cervical_cancer,2
currently,control,1
ask,just,2
I,say,44
get,injection,8
my,own,9
sex,class,1
daughter,pap_smear,1
power,current,1
pap_smear,GYN,1
without,complementary,2
not,smear,21
HPV,question,17
another,we,1
girl,I_get,1
talk,camcer,2
breast_cancer,HPV,5
primary,cervical,4
you,Saturday,2
trust,topic,2
human_papilloma,mouth,1
they,over,2
pap_smear,vagina,4
watch,plan,1
government,some,1
need,damn,1
genital,which,1
against,people,2
cervical_cancer,need,40
both,else,1
out,screening,1
damn,flu,1
no,work,1
study,full,3
welcome,Twitter,1
age,miss,1
genital,boy,16
new_study,reduce,2
nearly,guy,1
follow,cervical_cancer,56
HPV_vaccine,my,25
friend,just,3
feel,I,11
food,cervical_cancer,6
I_am,scared,5
diagnose,breast,4
publish,cervical_cancer,1
just,drive,1
my_arm,up,2
people,lung,6
story,get,4
how,around,2
get,deaths,1
do_not,flu,1
they,just,10
Gardasil,hard,1
young_woman,who,4
he,than,3
risk,factor,26
age,doctor,2
go,take,3
only,after,2
develop,cervical_cancer,8
I_know,do,2
she,better,3
safe,again,1
annual,out,1
your,phone,2
HPV,far,3
help,more,3
women,truth,1
rates,HPV,18
today,now,5
cervical_cancer,ovarian,1
worst,sorry,1
like,else,4
more,contact,1
women,last,20
rate,camcer,2
YouTube,part,1
cure,4,1
cervical_cancer,which,17
male,head,3
same,she,6
only,before,4
fight,get,2
cervical_cancer,protect,7
get,tell,13
name,woman,1
join,she,1
check_out,PSA,1
down,plan,3
I,again,9
free,test,2
everyone,please,1
you,awesome,4
awareness,only,1
anything,baby,1
girl,home,1
last,sad,1
HPV,relationship,1
Prevention,genital,3
share,Information,1
million,fund,1
do,Lady,2
HPV_risk,you,1
do,fight,2
not,chicken,2
nearly,child,1
down,up,1
question,HPV,5
prostate,young,1
women,against,25
abnormal_pap_smear,patient,1
make,exam,1
science,smear,1
guide,available,1
test,Gardasil,8
take,pap,6
sorry,not,2
annual,January,1
man,HPV_virus,14
boy,rise,1
I,wrong,7
India,during,1
survival_rate,percent,1
older,than,5
county,department,1
you,call,13
actually,make,1
happy,learn,1
three,against,1
my,pap_smear,115
more,active,2
watch,document,1
disease,early,1
do,these,5
amazing,god,1
HPV,status,3
symptoms,pap,1
brain,without,1
afraid,plan,1
early,find,1
screening,center,1
infect,point,1
he,money,2
teens,family,1
more,they,8
Information,highly,1
must,HPV,5
warts,free,1
anal,who,5
myself,son,1
time,cervical_cancer,13
male,protect,11
control,topic,1
die,brain,2
some,US,1
more,healthy,1
bit,happy,1
my,xx,13
suffer,higher,2
bout,out,1
I_know,those,1
people,what,4
out,who,5
cancer,new,2
symptoms,go,2
let,wit,1
who,young_woman,3
girl,limit,6
those,flu,1
under,old,4
come,Info,1
disease,does,1
out,after,11
end,girl,1
these,learn,1
HPV_vaccine,jab,2
time,you,19
time,save,1
NHS,sexual,1
care,women,8
never,sex,3
preventable,day,1
condom,increase,1
US,breast,4
remember,January,1
awareness,word,3
without,out,1
against,bring,1
office,cervical_cancer,2
than,year,3
I,nothing,6
TV,boy,1
story,picture,1
boy,today,4
vaginal,get,1
mouth,research,1
trial,girl,1
vaccine,far,2
HIV,Facebook,1
last,shot,9
behind,laugh,1
read,work,1
home,top,1
do,screening,2
awareness,most,2
there,see,1
sexually,screening,2
visit,find,1
cervix,among,1
women,best,5
case,against,2
women,your,3
we,everyone,3
girl,due,4
anal,sex,13
who,use,12
son,get,4
hurt,bad,2
give,eye,1
another,against,2
cervical_cancer,ask,5
HPV_shot,I,26
they,try,4
life,4,2
major,death,1
during,more,1
HSV,HPV,2
day,bad,2
against,virus,9
end,follow,43
against,commercial,1
full,people,1
human_papillomavirus,off,6
someone,tell,3
HPV,breast_cancer,4
down,not,3
problem,real,1
like,must,1
risk,get,1
study,against,1
knowledge,among,1
here,old,2
my,sore,5
Infection,cervical_cancer,3
morning,pap_smear,4
those,still,5
know,many,1
Cervarix,protection,3
please,HPV,8
we,family,1
want,cut,2
another,project,1
go,hand,1
does,look,5
run,pussy,7
cervical_cancer,HPV_test,22
tweet,message,2
Gardasil_vaccine,death,2
pap,they,16
what,prevent,2
worst,pain,2
need,sponsor,1
all,man,15
save,out,4
put,women,1
know,symptoms,21
schedule,get,9
concern,women,2
you,document,6
mandate,grade,3
county,want,1
real,where,1
charity,give,1
happy,sad,1
help,Facebook,3
concern,std,1
up,month,1
HIV,down,3
say,woman,1
give,HPV_vaccine,57
many,some,5
best,he,1
condom,give,1
does,what,4
not,serious,1
Gardasil,daughter,7
say,end,4
everyone,cervical_cancer,2
Gardasil,cervical_cancer,24
clinic,help,1
cervical_cancer,phone,2
Prevention,more,4
call,group,1
last,date,1
ever,need,1
Gardasil,male,1
out,what,10
never,I,8
I,I,322
women,still,6
know,common,7
good,man,11
HPV_test,over,2
I,three,8
go,thing,1
early,day,2
latest,Information,1
year,new,1
thank_you,thank_you,3
get,protect,8
ever,pap,3
against,new,2
skin,those,1
get,myself,2
expect,expect,1
against,camcer,24
circumcision,Infection,7
HPV,Health_Day,3
sex,like,6
HPV,role,2
still,when,1
during,heart,1
last,women,2
pap_smear,wrong,10
more,sexually,5
HPV,damn,4
say,say,5
you,just,34
battle,battle,1
sex,woman,1
insurance,she,3
man,big,1
fear,fear,2
increase,HPV,42
jag,jag,1
when,not,5
price,list,1
male,women,4
daughter,I,6
Gardasil,listen,4
remind,get,1
who,where,1
mother,Gardasil,11
health,support,18
sore,sore,1
stupid,cervical_cancer,5
tomorrow,actually,1
what,take,4
study,camcer,9
sex,ever,1
hear,HPV_vaccine,3
brain,major,1
how,I,29
my,annual,15
I,hope,52
people,get,24
money,money,1
all,vaccine,20
research,research,6
topic,women,2
see,make,2
new,I,7
woman,hell,1
only,dose,1
my,lung,1
cervical_cancer,away,2
know,now,4
medical,HPV_vaccine,18
list,state,2
rates,older,1
get,recent,1
old,south,1
how,come,3
they,now,5
believe,believe,1
music,crystal_castle,1
nigga,nigga,2
effect,young,1
need,mouth,2
over,just,3
HPV,school,24
watch,my,2
between,between,1
trial,which,1
die,does,1
ever,exam,1
vax,vax,4
pap,people,3
drug,drug,1
there,bad,1
learn,human,1
women,worldwide,10
breast,when,1
friend,what,2
difference,cervical_cancer,2
wife,strong,1
you,attend,1
deadly,care,1
campaign,campaign,1
more,visit,2
neck,cell,1
last,part,1
might,camcer,17
flash,something,1
herpes,AIDS,2
another,reason,14
program,program,1
god,you,2
prevent,warts,11
TV,I,1
know,these,2
against,you,9
over,they,2
guess,what,5
ok,get,2
walk,remember,1
you,scared,4
help,does,1
smear,wonder,2
risk,sex,1
do,symptoms,3
injection,today,4
warts,nasty,1
I,pass,6
guy,guy,2
Merck,FDA,3
see,gynecologist,3
guy,HPV,8
age,you,6
warts,more,4
cancer,respond,2
Lady,HPV,5
affect,cervical_cancer,5
US,virus,3
last,HPV_shot,8
most,get,15
boy,go,3
my_arm,last,3
there,approve,1
health,routine,2
read,article,9
doctor,about,1
HPV_virus,HPV_vaccine,3
during,just,1
who,become,2
live,fear,1
tweet,survey,1
screening,test,8
HIV,HIV,2
virus,cause,31
say,big,2
month,part,2
jus,jus,1
time,help,3
out,only,3
month,HPV_test,2
out,here,17
symptoms,often,1
low,low,1
insurance,exam,1
I_know,what,5
no,act,1
more,away,1
HIV,herpes,40
glad,cause,1
who,now,3
make,make,2
you,battle,1
sex,cause,1
smear,HPV_DNA,1
blog,way,1
boy,girl,102
head,male,1
infect,what,1
cervical_cancer,just,34
awesome,like,2
suggest,Gardasil,4
part,4,1
woman,become,1
during,Facebook,1
Effective,right,2
why,cervical_cancer,5
side,side,1
my,off,7
down,down,1
HPV,join,7
cervical_cancer,STI,8
HPV_infection,neck,1
now,now,2
Gardasil_shot,learn,1
young,today,1
I,color,3
now,camcer,7
off,Prevention,1
we,breast,2
know,health,10
woman,woman,1
patient,do,4
which,most,4
these,not,3
anyone,research,1
I,everyone,3
someone,needle,1
cancer,women,29
forward,you,3
get,talk,7
cervical,mesothelioma,1
HPV,quite,3
free,vaccination,1
HPV,HSV,1
screening,way,2
who,genital,2
teens,teens,1
HIV,HPV,69
design,design,1
better,she,3
day,out,4
cervix,detect,2
global,global,1
which,due,1
yourself,regular,1
UK,early_detection,1
women,usually,3
dumb,she,45
all,plan,3
woman,than,2
throat,throat,6
old,Lady,2
throat,we,1
time,something,1
girl,daily,2
factor,certain,1
rise,rise,2
health,cervical_cancer,67
woman,pay,4
HPV_shot,boy,48
another,anyone,1
sleep,joke,1
these,these,2
poor,instead,1
know,than,4
fail,herpes,7
genital_HPV,genital_HPV,1
local,sign,1
Lady,know,2
use,food,1
down,6,1
herpes,all,5
get,try,4
new,no,6
control,test,3
room,pap,2
son,they,1
there,shot,4
medicine,medicine,1
sponsor,month,1
enough,enough,1
cervical,conventional,1
class,song,1
I,injection,7
early,your,2
out,another,1
later,get,3
out,no,7
radiation,today,1
birth,safe,2
need,fund,1
sex,never,3
message,hospital,1
boy,make,3
do,get,35
victim,good,1
wait,guess,1
health,human_papilloma,2
healthy,check,1
against,women,12
good,use,1
join,during,1
mammogram,mammogram,1
than,get,12
they,std,5
March,foundation,1
symptoms,need,12
schedule,I_am,1
ignore,ignore,1
smear,new,5
vaginal,vaginal,1
genital,outside,1
more,I,21
health,effect,1
std,I,7
Info,get,2
heart,heart,5
against,love,1
your,instead,1
cure,you,6
national,national,1
research,camcer,7
does,help,4
cervical,programme,1
just,US,4
early,Prevention,4
panel,panel,12
new,plan,3
story,cervical_cancer,14
only,please,3
camcer,love,2
month,schedule,7
breast,year,31
higher,disease,1
why,women,6
date,check,1
warts,adult,1
check,date,1
put,Gardasil,2
where,go,6
routine,routine,1
women,blood,2
visit,out,1
we,create,1
think,thing,2
work,business,1
boyfriend,boyfriend,1
4,clinical,1
forget,visit,1
follow,help,2
vaccinate,vaccinate,2
study,more,10
Children,Children,1
boy,genital,8
needle,than,1
abnormal_pap_smear,result,1
anal,more,2
tell,thanks,2
committee,committee,4
cervical_cancer,deadly,7
pap_smear,watch,5
sure,I,4
wit,wit,1
7,national,2
know,women,9
all,use,3
nearly,percent,2
cervical_cancer,man,23
yourself,yourself,3
cause,warts,13
smear,keep,2
4,breast,5
wit,tool,1
issue,MSNBC,1
those,out,6
does,know,10
ya,likely,1
smear,life,5
2009,still,1
someone,more,2
sexual,sexual,1
hell,mother,1
reason,vaccinate,2
health,county,1
care,cervical_cancer,21
take,go,1
game,game,1
need,day,1
news,he,2
when,they,22
you,undergo,2
good,insurance,1
still,still,1
save,please,2
out,before,4
who,want,6
like,morning,2
you,thing,12
cervical_cancer,might,5
great,Gardasil,3
she,more,3
smear,support,3
quite,pap_smear,2
risk,more,5
actually,I,3
all,likely,1
happy,happy,1
no,behind,1
money,he,1
smear,smell,1
class,class,1
just,health,5
call,schedule,1
do,Merck,3
way,around,5
genital,treatment,25
action,action,1
get,your,14
new,Africa,3
adult,over,1
hey,I,11
do,you,154
we,last,4
news,get,9
shot,cervical_cancer,12
project,India,3
screening,think,1
lesbian,women,1
higher,higher,1
who,care,2
FDA,reduce,2
adult,HPV,4
man,what,17
cervical_cancer,stupid,1
social,ass,1
help,save,2
grade,grade,1
fuck,HPV,3
just,girl,41
article,mandate,1
women,nearly,1
cervical_cancer,guide,4
trust,Prevention,1
Gardasil_shot,my_arm,1
than,percent,1
many,die,6
say,partner,1
HIV,vaccine,2
HPV_infection,6,1
walk,hope,1
new,jab,2
they,talk,4
than,three,16
vaccine,currently,1
infect,more,1
you,pap_smear,182
another,research,1
I,talk,10
HPV,let,4
no,wonder,6
after,stage,1
today,air,1
my,new,6
approval,women,4
virus,test,3
just,smear,11
know,test,3
three,cervix,1
some,good,2
cervical_cancer,data,2
symptoms,daily,1
tip,please,1
medical,news,19
not,prove,1
HPV_vaccine,coverage,9
good,now,3
people,please,2
look,like,10
man,play,1
visit,more,2
I,contact,1
when,best,2
bad,hurt,1
video,out,31
no,symptoms,11
receive,HPV,5
you,hear,11
benefit,patient,1
prevent,cervical_cancer,207
check_out,blog_post,1
real,talk,1
women,mom,1
Gardasil,ask,1
do,I_get,2
risk,gonorrhea,1
program,does,1
market,air,1
pregnant,mean,1
how,now,2
infect,month,1
out,you,30
three,know,1
time,more,9
cervical_cancer,US,73
vaccine,controversy,7
month,yearly,9
enough,vaccine,4
patient,education,2
HPV_vaccine,see,7
get,because,4
my,sure,3
cervical_cancer,clinic,6
diagnosis,you,5
awareness,spread,6
public_health,join,1
blog,out,1
people,higher,2
you,news,16
raise,cervical_cancer,8
January,department,1
ana_cancer,Prevention,2
find,women,1
vaccine,my,9
feel,than,2
yo,girl,3
thing,HPV_vaccine,4
I_know,go,4
cervical_cancer,sponsor,2
health,morning,1
world,news,7
practice,new_study,1
amazing,free,1
offer,no,1
top,Gardasil,1
stupid,like,2
clinical,trial,7
clear,which,1
week,find,4
treatment,cost,4
screening,do,2
they,gonorrhea,1
surgery,doctor,1
HPV,half,41
some,year,1
my,last,55
care,birth,1
time,know,2
virus,research,1
camcer,I,13
thing,these,1
all,I,39
women,January,3
no,you,37
usually,contact,1
my,week,6
currently,vaccine,1
blood,else,1
women,understand,1
pap_smear,mouth,3
exam,camcer,2
sexually,US,1
some,real,2
support,boy,11
year,why,2
lung,my,1
HPV,smear,6
HPV,Tuesday,3
does,reduce,1
people,know,11
I_know,call,1
more,recommend,2
who,news,3
want,give,4
not,cancer,7
most,disease,2
papilloma,year,1
see,thanks,1
media,perry,2
more,brain,2
Gardasil,cause,20
part,MMR,3
sex,adult,1
no,want,2
human_papilloma,answer,3
she,pay,2
virus,major,1
reason,both,1
pap,hope,2
try,they,1
state,health,3
you,someone,5
HPV_vaccine,american,8
now,does,10
year,breast,2
vaccination,human_papillomavirus,1
pap_smear,beat,3
no,there,5
funny,there,2
cervical_cancer,like,17
flu,Lady,2
same,day,3
low,free,1
up,man,10
who,go,7
pap,bad,2
HPV_vaccine,screening,10
just,three,2
video,STI,1
positive,cervical_cancer,11
check_out,how,1
get,never,12
you,check,12
great,camcer,1
actually,sure,2
hope,disease,2
young,medical,1
whether,doctor,1
get,hate,5
approve,2010,1
during,January,45
I,she,42
cervical_cancer,hospital,5
hospital,glad,1
male,Information,1
over,month,1
after,young_woman,3
Gardasil,great,2
control,STI,1
where,still,1
Gardasil,warts,15
Cervarix,side_effect,3
people,probably,1
not,give,11
drug,survival,1
million,become,2
no,order,1
drug,out,2
today,they,7
all,vaginal,1
myself,just,3
think,now,1
anal,common,1
sexual,contact,8
just,safe,3
thanks,night,1
run,bad,11
likely,study,9
story,how,5
son,human_papillomavirus,1
what,go,6
research,news,2
male,time,1
else,cervical_cancer,3
women,each,18
protect,visit,1
daughter,never,3
county,HPV_vaccine,2
how,these,5
gynecologist,she,2
early_detection,free,1
nothing,I,6
stupid,doctor,11
do,sexually,2
identify,cervical_cancer,5
battle,you,3
protect_against,genital_wart,1
I,about,5
dose,school,1
later,old,3
watch,who,3
study,since,5
infect,time,8
group,HIV,1
campaign,prevent,3
getting,smear,3
HPV_virus,genital,9
doctor,never,1
something,camcer,1
help,sexual,8
like,think,3
record,screening,1
reason,need,1
boy,HPV_shot,12
all,pharma,1
camcer,cervical_cancer,52
protect_against,more,1
what,back,2
news,male,2
ask,local,2
out,Information,1
over,HPV_virus,2
pap,go,3
cervical_cancer,over,30
today,arm,2
HPV_vaccine,after,36
year,Lady,3
camcer,risk,20
important,get,4
time,I,36
big,he,1
please,everyone,3
female,screening,1
prostate,before,1
disease,circumcision,1
blood,female,1
take,action,11
year,US,2
around,when,4
million,infect,4
rates,cervical,4
more,he,2
need,fun,1
book,appointment,1
pap,after,2
anyone,out,5
off,January,5
not,down,4
US,serious,1
order,no,1
cervical_cancer,after,42
higher,does,1
type,camcer,9
video,listen,1
ask,sign,1
Jade,cervical_cancer,5
damn,I,6
sign,cervical_cancer,3
place,smear,3
least,need,2
than,most,13
recent,positive,1
warts,out,1
long,my,3
more,warts,3
part,swine,2
more,cervical_cancer,113
interesting,I,5
when,love,1
offer,drop,1
women,go,10
available,now,1
HPV,down,7
Gardasil,prevent,22
smear,result,2
what,when,8
cancer,vaccine,3
virus,both,5
just,weird,2
nearly,women,7
offer,hear,1
my,part,5
prevent,breast,2
cervical_cancer,year,60
pretty,you,3
take,long,3
daughter,who,1
he,those,2
get,picture,1
breast,well,2
cost,patient,1
state,we,3
get,fight,3
Effective,prevent,1
like,sure,2
before,want,1
against,mother,1
ana_cancer,most,1
go,Facebook,1
my,gyno,2
common,who,9
hand,Information,1
provide,protection,16
rates,due,1
last,research,1
read,over,1
yourself,against,2
HPV,over,19
pap,plan,11
last,vaccination,1
my,vagina,8
HPV_vaccine,Thursday,3
all,want,6
student,day,2
among,man,23
last,enjoy,1
cut,plan,2
programme,breast,1
get,eye,1
those,warts,2
problem,better,3
take,well,1
cervical_cancer,yes,2
often,partner,1
against,now,7
HPV_vaccine,now,59
morning,sex,1
awareness,29,1
I_get,I,4
girl,instead,1
color,associate,2
sex,who,1
pap_smear,George,3
each,US,2
get,pap_smear,210
medical,prevent,1
up,hate,3
pap_smear,treatment,5
camcer,news,9
yourself,women,1
pay,die,1
pap_smear,transmit,1
knowledge,positive,1
cervical_cancer,today,83
say,off,2
when,just,5
sex,most,1
pap,Information,2
know,scared,1
baby,during,1
contract,lead,1
HPV_vaccine,I,59
do,go,6
symptoms,music,1
women,three,11
work,give,1
sex,now,4
pap,fight,2
something,you,3
girl,protect,4
male,circumcision,66
no,std,2
like,see,6
high,status,1
cervical_cancer,detection,12
day,glad,1
my_arm,HPV_shot,5
man,sex,15
spread,cervical,1
there,cure,6
active,women,8
use,money,3
question,risk,1
cervical_cancer,someone,5
risk,prevent,3
get,remind,6
my,routine,1
doctor,camcer,3
say,Prevention,3
gyno,HPV,1
sex,why,2
cost,cervical_cancer,6
cervical,ask,1
half,go,1
know,male,2
than,partner,2
like,more,3
go,talk,3
cervical,suggest,1
thanks,check_out,1
word,add,1
before,camcer,2
practice,safe_sex,3
global,clinical,2
pap,Lady,4
those,what,1
least,sexually,7
he,right,4
make,like,4
complementary,treatment,1
there,face,1
support,join,2
over,still,2
night,never,2
HPV_shot,my,6
hurt,feel,3
more,regular,2
least,man,4
bit,after,2
only,save,2
school,someone,1
pearl,campaign,2
guess,they,1
keep,certain,1
not,everyone,2
when,talk,2
against,those,1
nearly,these,1
doctor,do,4
use,check,1
HPV_shot,man,7
cervical_cancer,injection,17
oral_cancer,who,6
news,between,4
my,damn,2
truth,cervical_cancer,3
someone,smear,2
year,cervical,3
like,woman,3
health,fact,1
cervical_cancer,your,14
sick,I_get,2
pap,such,3
before,see,3
cancer,protect,1
warts,cause,7
take,tomorrow,1
screening,month,6
all,some,5
tweet,pap_smear,5
risk,oral_cancer,10
where,anyone,1
cervical_cancer,possible,6
only,I_know,1
TRUE,does,1
take,girl,2
incidence,low,1
why,I_think,1
cervical,study,3
early,does,1
year,hurt,1
last,do,2
they,come,4
cervical_health,read,1
know,cure,1
get,anyone,4
highly,early,1
another,boy,2
review,2010,1
want,another,1
go,I,14
no,evidence,27
funny,mother,1
medical,phone,1
heart,early,1
think,news,1
mom,doctor,7
love,Prevention,2
dentist,oral,1
girl,women,11
full,what,1
get,million,1
good,I_think,2
thanks,need,1
take,prevent,5
stop,India,1
Children,vaccine,3
warts,human,1
YouTube,story,1
doctor,most,6
she,socail_media,1
someone,know,1
up,exam,2
mom,care,1
Cervarix,deaths,1
message,they,2
out,family,1
get,around,4
HPV,MMR,3
vaccine,women,9
study,now,1
never,HPV,5
year,preventable,4
cervical_cancer,program,30
boy,commercial,2
not,forward,4
older,women,1
HPV,I_am,9
breast,screening,32
campaign,education,1
keep,cervical_cancer,15
important,issue,5
get,coverage,1
4,cancer,2
week,book,3
prevent,Infection,2
under,take,1
follow,transmission,1
we,up,10
anal,man,7
cervical_cancer,smear,18
cause,man,11
where,pap,5
disease,screening,2
Prevention,off,5
circumcision,not,4
I,enough,10
death,report,1
real,these,1
poor,head,1
before,prostate,1
risk,both,2
new,against,12
I,son,4
get,without,24
month,awareness,2
why,friend,1
good,how,3
ready,cervical_cancer,6
cervical_cancer,campaign,24
young,old,1
decision,tobacco,2
